Company Name,,Social Links/twitter,Social Links/Facebook,date,rating,reviewsTotal,totalClosedComplaintsPastThreeYears,totalClosedComplaintsPastTwelveMonths
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,3,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,3,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/22/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/21/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/20/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/18/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/18/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/17/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/16/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/16/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/16/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/16/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/16/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/15/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/15/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/15/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/15/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/15/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/15/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/14/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/13/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/12/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/12/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/11/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/11/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/11/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/10/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/7/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/7/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/4/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/3/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/2/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/2/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/2/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/2/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/2/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/2/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/2/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/2/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/1/23,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,8/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/31/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/28/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/27/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/27/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/27/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/26/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/26/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/26/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/26/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/25/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/25/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/25/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/25/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/25/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/25/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/25/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/25/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/25/23,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/25/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/25/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/25/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/25/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/25/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/25/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/24/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/20/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/20/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/20/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/20/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/20/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/19/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/19/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/19/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/19/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/19/23,3,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/19/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/19/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/19/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/19/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/19/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/19/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/19/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/19/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/19/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/19/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/19/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/18/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/18/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/18/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/17/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/17/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,7/17/23,1,1961,1081,393
